PARENT_ACCOUNT_ID,ACCOUNT_ID,INDICATION,TOTAL_TRX,DATE,DISTRICT
16231372,124695267,A,1,06/09/2021,NASHVILLE TN
16231372,124695267,A,1,06/21/2021,NASHVILLE TN
16231372,1001057811,A,1,06/07/2021,NASHVILLE TN
16231372,1001057811,A,1,06/15/2021,NASHVILLE TN
16231372,1001057811,A,1,06/18/2021,NASHVILLE TN
1001057556,123209538,A,1,06/21/2021,NASHVILLE TN
15781241,53140023,A,1,06/07/2021,NASHVILLE TN
15781241,53140023,A,1,06/08/2021,NASHVILLE TN
15781241,53140023,A,1,06/10/2021,NASHVILLE TN
15781241,53140023,A,1,06/11/2021,NASHVILLE TN
15781241,53140023,A,1,06/14/2021,NASHVILLE TN
15781241,53140023,A,1,06/15/2021,NASHVILLE TN
15781241,53140023,A,1,06/17/2021,NASHVILLE TN
16258998,75999631,A,1,06/02/2021,NASHVILLE TN
16258998,75999631,A,1,06/03/2021,NASHVILLE TN
16258998,75999631,A,1,06/09/2021,NASHVILLE TN
16258998,75999631,A,1,06/20/2021,NASHVILLE TN
16258998,75999631,A,1,06/30/2021,NASHVILLE TN
16133649,53133920,A,1,06/29/2021,NASHVILLE TN
16133649,123224268,A,1,06/02/2021,NASHVILLE TN
16133649,123224268,A,1,06/09/2021,NASHVILLE TN
16133649,123224268,A,1,06/24/2021,NASHVILLE TN
52887117,72818895,A,1,06/05/2021,NASHVILLE TN
16023328,1002994624,A,1,06/12/2021,NASHVILLE TN
16023328,1002994624,A,1,06/16/2021,NASHVILLE TN
16023328,1002994624,A,1,06/24/2021,NASHVILLE TN
15891224,16139496,A,1,06/25/2021,NASHVILLE TN
15891224,124832778,A,1,06/01/2021,NASHVILLE TN
15891224,124832778,A,1,06/07/2021,NASHVILLE TN
15891224,124832778,A,1,06/24/2021,NASHVILLE TN
15891224,124832778,A,1,06/25/2021,NASHVILLE TN
15981637,117820860,A,1,06/29/2021,NASHVILLE TN
15899173,17332847,A,1,06/01/2021,NASHVILLE TN
15899173,17332847,A,1,06/23/2021,NASHVILLE TN
15899173,17332847,A,1,06/29/2021,NASHVILLE TN
16278256,16134785,A,1,06/11/2021,NASHVILLE TN
16278256,16134785,A,1,06/17/2021,NASHVILLE TN
16278256,16134785,A,1,06/18/2021,NASHVILLE TN
16278256,16134785,A,1,06/25/2021,NASHVILLE TN
16278256,16134785,A,1,06/28/2021,NASHVILLE TN
16278256,16134785,A,1,06/30/2021,NASHVILLE TN
15051034,15051034,A,1,06/01/2021,NASHVILLE TN
15051034,15051034,A,1,06/07/2021,NASHVILLE TN
15051034,15051034,A,1,06/08/2021,NASHVILLE TN
15051034,15051034,A,1,06/18/2021,NASHVILLE TN
16170335,18661487,A,1,06/25/2021,NASHVILLE TN
129118369,20441707,A,1,06/11/2021,NASHVILLE TN
129118369,20441707,A,1,06/17/2021,NASHVILLE TN
129118369,20441707,A,1,06/24/2021,NASHVILLE TN
122715557,53002540,A,1,06/14/2021,NASHVILLE TN
123039581,17363430,A,1,06/09/2021,NASHVILLE TN
123039581,17363430,A,1,06/12/2021,NASHVILLE TN
123039581,17363430,A,1,06/17/2021,NASHVILLE TN
123039581,17363430,A,1,06/26/2021,NASHVILLE TN
123039581,17363430,A,1,06/29/2021,NASHVILLE TN
15834366,123072433,A,1,06/24/2021,NASHVILLE TN
15834366,123072433,A,1,06/30/2021,NASHVILLE TN
16066043,1000966140,A,1,06/03/2021,NASHVILLE TN
16066043,1000966140,A,1,06/06/2021,NASHVILLE TN
16066043,77027526,A,1,06/07/2021,NASHVILLE TN
16066043,77027526,A,1,06/09/2021,NASHVILLE TN
16066043,77027526,A,1,06/20/2021,NASHVILLE TN
16066043,77027526,A,1,06/21/2021,NASHVILLE TN
16066043,77027526,A,1,06/23/2021,NASHVILLE TN
16066043,77027526,A,1,06/24/2021,NASHVILLE TN
122715568,1001160854,A,1,06/03/2021,NASHVILLE TN
122715568,1001160854,A,1,06/05/2021,NASHVILLE TN
122715568,1001160854,A,1,06/08/2021,NASHVILLE TN
122715568,1001160854,A,1,06/17/2021,NASHVILLE TN
122715568,1001160854,A,1,06/22/2021,NASHVILLE TN
122715568,1001160854,A,1,06/24/2021,NASHVILLE TN
122715568,1001160854,A,1,06/25/2021,NASHVILLE TN
122715568,1001160854,A,1,06/29/2021,NASHVILLE TN
122715730,79977237,A,1,06/03/2021,NASHVILLE TN
122715730,79977237,A,1,06/17/2021,NASHVILLE TN
122715730,79977237,A,1,06/29/2021,NASHVILLE TN
16152828,15889680,A,1,06/02/2021,NASHVILLE TN
16152828,118741497,A,1,06/03/2021,NASHVILLE TN
16152828,118741497,A,1,06/14/2021,NASHVILLE TN
16152828,118741497,A,1,06/21/2021,NASHVILLE TN
16152828,16292423,A,1,06/23/2021,NASHVILLE TN
16152828,72875283,A,1,06/21/2021,NASHVILLE TN
16152828,72875283,A,1,06/28/2021,NASHVILLE TN
16152828,15802544,A,1,06/14/2021,NASHVILLE TN
16152828,16316092,A,1,06/24/2021,NASHVILLE TN
16208601,124606170,A,1,06/04/2021,NASHVILLE TN
16208601,124606170,A,1,06/08/2021,NASHVILLE TN
16208601,124606170,A,1,06/25/2021,NASHVILLE TN
16208601,124606170,A,1,06/30/2021,NASHVILLE TN
15910614,123098761,A,1,06/10/2021,NASHVILLE TN
15910614,123098761,A,1,06/14/2021,NASHVILLE TN
15910614,123098761,A,1,06/17/2021,NASHVILLE TN
15910614,123098761,A,1,06/18/2021,NASHVILLE TN
16261253,79977245,A,1,06/13/2021,NASHVILLE TN
16279092,85945279,A,1,06/07/2021,NASHVILLE TN
16279092,85945279,A,1,06/09/2021,NASHVILLE TN
16279092,85945279,A,1,06/10/2021,NASHVILLE TN
16279092,85945279,A,1,06/11/2021,NASHVILLE TN
16279092,85945279,A,1,06/16/2021,NASHVILLE TN
16279092,85945279,A,1,06/22/2021,NASHVILLE TN
16279092,85945279,A,1,06/25/2021,NASHVILLE TN
16245501,123439918,A,1,06/09/2021,NEW ENGLAND
15860501,123135151,A,1,06/03/2021,NEW ENGLAND
15860501,123135151,A,1,06/05/2021,NEW ENGLAND
15860501,123135151,A,1,06/26/2021,NEW ENGLAND
16092174,16242232,A,1,06/02/2021,NEW ENGLAND
16092174,16242232,A,1,06/30/2021,NEW ENGLAND
1001272979,16265589,A,1,06/08/2021,NEW ENGLAND
1001272979,16265589,A,1,06/15/2021,NEW ENGLAND
1001272979,16265589,A,1,06/21/2021,NEW ENGLAND
1001272979,129654821,A,1,06/19/2021,NEW ENGLAND
16088225,124815819,A,1,06/18/2021,NEW ENGLAND
16066486,119100286,A,1,06/11/2021,NEW ENGLAND
16066486,119100286,A,1,06/14/2021,NEW ENGLAND
16066486,119100286,A,1,06/18/2021,NEW ENGLAND
16053741,15876296,A,1,06/28/2021,NEW ENGLAND
16006079,128898729,A,1,06/12/2021,NEW ENGLAND
16006079,128898729,A,1,06/28/2021,NEW ENGLAND
15941568,117155198,A,1,06/01/2021,NEW ENGLAND
15941568,117155198,A,1,06/03/2021,NEW ENGLAND
15941568,117155198,A,1,06/04/2021,NEW ENGLAND
15941568,117155198,A,1,06/08/2021,NEW ENGLAND
15941568,117155198,A,1,06/10/2021,NEW ENGLAND
15941568,117155198,A,1,06/11/2021,NEW ENGLAND
15941568,117155198,A,1,06/17/2021,NEW ENGLAND
15941568,117155198,A,1,06/21/2021,NEW ENGLAND
15941568,117155198,A,1,06/22/2021,NEW ENGLAND
15941568,117155198,A,1,06/25/2021,NEW ENGLAND
15941568,117155198,A,1,06/28/2021,NEW ENGLAND
15941568,117155198,A,1,06/29/2021,NEW ENGLAND
16285884,83633530,A,1,06/15/2021,NEW ENGLAND
16285884,83633530,A,1,06/19/2021,NEW ENGLAND
16285884,1003425298,A,1,06/02/2021,NEW ENGLAND
16285884,1003425298,A,1,06/05/2021,NEW ENGLAND
16285884,1003425298,A,1,06/20/2021,NEW ENGLAND
16285884,1003425298,A,1,06/21/2021,NEW ENGLAND
16285884,1003425298,A,1,06/26/2021,NEW ENGLAND
16304985,16304985,A,1,06/02/2021,NEW ENGLAND
16304985,16304985,A,1,06/07/2021,NEW ENGLAND
78718492,126070421,A,1,06/21/2021,NEW ENGLAND
16081118,52807715,A,1,06/10/2021,NEW ENGLAND
16234451,1001237398,A,1,06/07/2021,NEW ENGLAND
15829111,122716928,A,1,06/28/2021,NEW ENGLAND
16328446,118845316,A,1,06/01/2021,NEW ENGLAND
16328446,118845316,A,1,06/10/2021,NEW ENGLAND
16328446,118845316,A,1,06/14/2021,NEW ENGLAND
16328446,118845316,A,1,06/21/2021,NEW ENGLAND
16328446,118845316,A,1,06/22/2021,NEW ENGLAND
16328446,118845316,A,1,06/24/2021,NEW ENGLAND
16328446,118845316,A,1,06/27/2021,NEW ENGLAND
16328446,118845316,A,1,06/28/2021,NEW ENGLAND
16280982,15151490,A,1,06/03/2021,NEW ENGLAND
16280982,15151490,A,1,06/04/2021,NEW ENGLAND
16280982,15151490,A,1,06/07/2021,NEW ENGLAND
16280982,15151490,A,1,06/11/2021,NEW ENGLAND
16280982,15151490,A,1,06/28/2021,NEW ENGLAND
16280982,15151490,A,1,06/30/2021,NEW ENGLAND
16003889,15050541,A,1,06/04/2021,NEW ENGLAND
16003889,15050541,A,1,06/17/2021,NEW ENGLAND
16003889,15050541,A,1,06/22/2021,NEW ENGLAND
122715858,53119264,A,1,06/03/2021,NEW ENGLAND
122715858,53119264,A,1,06/15/2021,NEW ENGLAND
122715858,53119264,A,1,06/22/2021,NEW ENGLAND
73216188,15989364,A,1,06/24/2021,NEW ENGLAND
16021799,118281564,A,1,06/12/2021,NEW ENGLAND
16021799,118281564,A,1,06/14/2021,NEW ENGLAND
16250374,53042053,A,1,06/01/2021,NEW ENGLAND
16250374,53042053,A,1,06/02/2021,NEW ENGLAND
16250374,53042053,A,1,06/21/2021,NEW ENGLAND
16084839,15941051,A,1,06/03/2021,NEW ENGLAND
16084839,15941051,A,1,06/09/2021,NEW ENGLAND
73215525,86109144,A,1,06/02/2021,NEW ENGLAND
73215525,86109144,A,1,06/04/2021,NEW ENGLAND
73215525,86109144,A,1,06/22/2021,NEW ENGLAND
73215525,86109144,A,1,06/30/2021,NEW ENGLAND
15892271,109371047,A,1,06/15/2021,NEW ENGLAND
15892271,109371047,A,1,06/23/2021,NEW ENGLAND
16189059,15132879,A,1,06/03/2021,NEW ENGLAND
16189059,15132879,A,1,06/28/2021,NEW ENGLAND
16189059,15132879,A,1,06/29/2021,NEW ENGLAND
123175655,1003425306,A,1,06/06/2021,NEW ENGLAND
122964221,16214440,A,1,06/28/2021,NEW ENGLAND
122964221,16214440,A,1,06/29/2021,NEW ENGLAND
16290655,123221394,A,1,06/03/2021,NEW ENGLAND
16290655,123221394,A,1,06/17/2021,NEW ENGLAND
15915950,124814607,A,1,06/15/2021,NEW ENGLAND
15915950,124814607,A,1,06/26/2021,NEW ENGLAND
15915950,124814607,A,1,06/30/2021,NEW ENGLAND
16152828,1001616112,A,1,06/14/2021,NEW ENGLAND
16152828,1001616112,A,1,06/17/2021,NEW ENGLAND
16152828,1001616112,A,1,06/28/2021,NEW ENGLAND
16261253,116900637,A,1,06/10/2021,NEW ENGLAND
16261253,116900637,A,1,06/13/2021,NEW ENGLAND
1002977647,22088355,A,1,06/18/2021,NEW YORK NY
16256609,15851395,A,1,06/03/2021,NEW YORK NY
16256609,15851395,A,1,06/10/2021,NEW YORK NY
23900984,15193719,A,1,06/01/2021,NEW YORK NY
23900984,15193719,A,1,06/11/2021,NEW YORK NY
23900984,15193719,A,1,06/18/2021,NEW YORK NY
23900984,15193719,A,1,06/28/2021,NEW YORK NY
23900984,15193719,A,1,06/29/2021,NEW YORK NY
123430693,123430693,A,1,06/12/2021,NEW YORK NY
123430693,123430693,A,1,06/13/2021,NEW YORK NY
16030050,86503624,A,1,06/21/2021,NEW YORK NY
122787367,72763986,A,1,06/10/2021,NEW YORK NY
122787367,72763986,A,1,06/23/2021,NEW YORK NY
122787367,122783996,A,1,06/04/2021,NEW YORK NY
122787367,122783996,A,1,06/08/2021,NEW YORK NY
122787367,122783996,A,1,06/14/2021,NEW YORK NY
122787367,122783996,A,1,06/28/2021,NEW YORK NY
122787367,122783996,A,1,06/29/2021,NEW YORK NY
122787367,121113097,A,1,06/01/2021,NEW YORK NY
122787367,121113097,A,1,06/07/2021,NEW YORK NY
122787367,121113097,A,1,06/09/2021,NEW YORK NY
122787367,121113097,A,1,06/15/2021,NEW YORK NY
122787367,121113097,A,1,06/22/2021,NEW YORK NY
122787367,121113097,A,1,06/28/2021,NEW YORK NY
122715858,79887686,A,1,06/17/2021,NEW YORK NY
122715858,77546774,A,1,06/29/2021,NEW YORK NY
122715858,77546774,A,1,06/30/2021,NEW YORK NY
16168359,122716287,A,1,06/09/2021,NEW YORK NY
16168359,122716287,A,1,06/10/2021,NEW YORK NY
16168359,52659480,A,1,06/08/2021,NEW YORK NY
15845736,53053711,A,1,06/07/2021,NEW YORK NY
15845736,53053711,A,1,06/21/2021,NEW YORK NY
15845736,53053711,A,1,06/23/2021,NEW YORK NY
15845736,129654552,A,1,06/11/2021,NEW YORK NY
15845736,129654552,A,1,06/14/2021,NEW YORK NY
15845736,129654552,A,1,06/28/2021,NEW YORK NY
15906480,52838795,A,1,06/02/2021,NEW YORK NY
15906480,52838795,A,1,06/03/2021,NEW YORK NY
16152828,72764958,A,1,06/07/2021,NEW YORK NY
16152828,72764958,A,1,06/10/2021,NEW YORK NY
15974113,78718067,A,1,06/11/2021,PHILADELPHIA PA
15974113,78718067,A,1,06/18/2021,PHILADELPHIA PA
15974113,78718067,A,1,06/21/2021,PHILADELPHIA PA
15974113,78718067,A,1,06/24/2021,PHILADELPHIA PA
15974113,78718067,A,1,06/25/2021,PHILADELPHIA PA
15974113,78718067,A,1,06/28/2021,PHILADELPHIA PA
15974113,78718067,A,1,06/30/2021,PHILADELPHIA PA
28012702,15106993,A,1,06/01/2021,PHILADELPHIA PA
28012702,15106993,A,1,06/03/2021,PHILADELPHIA PA
28012702,15106993,A,1,06/04/2021,PHILADELPHIA PA
28012702,15106993,A,1,06/14/2021,PHILADELPHIA PA
28012702,15106993,A,1,06/16/2021,PHILADELPHIA PA
28012702,15106993,A,1,06/22/2021,PHILADELPHIA PA
28012702,15228665,A,1,06/01/2021,PHILADELPHIA PA
28012702,15228665,A,1,06/03/2021,PHILADELPHIA PA
28012702,15228665,A,1,06/04/2021,PHILADELPHIA PA
28012702,15228665,A,1,06/11/2021,PHILADELPHIA PA
28012702,15228665,A,1,06/15/2021,PHILADELPHIA PA
16222684,15282231,A,1,06/10/2021,PHILADELPHIA PA
129314983,129314983,A,1,06/07/2021,PHILADELPHIA PA
129314983,129314983,A,1,06/22/2021,PHILADELPHIA PA
122768141,15854236,A,1,06/04/2021,PHILADELPHIA PA
122768141,15854236,A,1,06/22/2021,PHILADELPHIA PA
122768141,15854236,A,1,06/24/2021,PHILADELPHIA PA
122768141,15854236,A,1,06/25/2021,PHILADELPHIA PA
128844702,28173707,A,1,06/04/2021,PHILADELPHIA PA
128844702,28173707,A,1,06/22/2021,PHILADELPHIA PA
16198989,85943618,A,1,06/02/2021,PHILADELPHIA PA
16198989,15226938,A,1,06/11/2021,PHILADELPHIA PA
16198989,15226938,A,1,06/21/2021,PHILADELPHIA PA
16198989,15226938,A,1,06/28/2021,PHILADELPHIA PA
122715565,128530116,A,1,06/14/2021,PHILADELPHIA PA
122752531,16270649,A,1,06/09/2021,PHILADELPHIA PA
122752531,16270649,A,1,06/14/2021,PHILADELPHIA PA
122752531,16270649,A,1,06/20/2021,PHILADELPHIA PA
122752531,16270649,A,1,06/23/2021,PHILADELPHIA PA
122752531,16270649,A,1,06/24/2021,PHILADELPHIA PA
122752531,16270649,A,1,06/28/2021,PHILADELPHIA PA
73214689,1002733390,A,1,06/22/2021,PHILADELPHIA PA
15844556,83634005,A,1,06/30/2021,PHILADELPHIA PA
15844556,119028408,A,1,06/08/2021,PHILADELPHIA PA
16027200,124011051,A,1,06/04/2021,PHILADELPHIA PA
16027200,124011051,A,1,06/29/2021,PHILADELPHIA PA
16027200,128531651,A,1,06/01/2021,PHILADELPHIA PA
16027200,128531651,A,1,06/06/2021,PHILADELPHIA PA
16027200,128531651,A,1,06/07/2021,PHILADELPHIA PA
16027200,128531651,A,1,06/20/2021,PHILADELPHIA PA
16027200,128531651,A,1,06/21/2021,PHILADELPHIA PA
16027200,128531651,A,1,06/30/2021,PHILADELPHIA PA
129446532,15145437,A,1,06/16/2021,PHILADELPHIA PA
129446532,15145437,A,1,06/28/2021,PHILADELPHIA PA
16040414,84391902,A,1,06/25/2021,PHILADELPHIA PA
16040414,52824647,A,1,06/11/2021,PHILADELPHIA PA
16324334,53132893,A,1,06/14/2021,PHILADELPHIA PA
16324334,53132893,A,1,06/24/2021,PHILADELPHIA PA
15790303,15068622,A,1,06/10/2021,PHILADELPHIA PA
16177602,15095210,A,1,06/02/2021,PHILADELPHIA PA
16177602,15095210,A,1,06/21/2021,PHILADELPHIA PA
16177602,15095210,A,1,06/22/2021,PHILADELPHIA PA
15836051,16065356,A,1,06/23/2021,PHILADELPHIA PA
15836051,1003119237,A,1,06/03/2021,PHILADELPHIA PA
1003266908,16157562,A,1,06/10/2021,PHILADELPHIA PA
16317219,53032557,A,1,06/02/2021,PHILADELPHIA PA
16317219,53032557,A,1,06/04/2021,PHILADELPHIA PA
16317219,53032557,A,1,06/08/2021,PHILADELPHIA PA
16317219,53032557,A,1,06/28/2021,PHILADELPHIA PA
16317219,52997864,A,1,06/02/2021,PHILADELPHIA PA
16317219,52997864,A,1,06/03/2021,PHILADELPHIA PA
16317219,52997864,A,1,06/08/2021,PHILADELPHIA PA
16317219,52997864,A,1,06/10/2021,PHILADELPHIA PA
16317219,52997864,A,1,06/17/2021,PHILADELPHIA PA
16317219,16288460,A,1,06/30/2021,PHILADELPHIA PA
16317219,16288460,A,1,06/02/2021,PHILADELPHIA PA
16317219,16288460,A,1,06/21/2021,PHILADELPHIA PA
16317219,125497944,A,1,06/04/2021,PHILADELPHIA PA
16317219,125497944,A,1,06/07/2021,PHILADELPHIA PA
16317219,125497944,A,1,06/08/2021,PHILADELPHIA PA
16317219,125497944,A,1,06/09/2021,PHILADELPHIA PA
122752532,1002152588,A,1,06/03/2021,PHILADELPHIA PA
122752532,1002152588,A,1,06/07/2021,PHILADELPHIA PA
122752532,1002152588,A,1,06/14/2021,PHILADELPHIA PA
122752532,127438278,A,1,06/03/2021,PHILADELPHIA PA
122752532,127438278,A,1,06/08/2021,PHILADELPHIA PA
122752532,127438278,A,1,06/10/2021,PHILADELPHIA PA
122752532,127438278,A,1,06/24/2021,PHILADELPHIA PA
122752532,127438278,A,1,06/30/2021,PHILADELPHIA PA
122752532,1002152667,A,1,06/07/2021,PHILADELPHIA PA
24454840,15161351,A,1,06/03/2021,PHILADELPHIA PA
122715872,19854061,A,1,06/16/2021,PHILADELPHIA PA
122715872,19854061,A,1,06/23/2021,PHILADELPHIA PA
122715872,19854061,A,1,06/24/2021,PHILADELPHIA PA
122715872,19854061,A,1,06/25/2021,PHILADELPHIA PA
122715872,19854061,A,1,06/26/2021,PHILADELPHIA PA
16200500,116901888,A,1,06/02/2021,PHILADELPHIA PA
16200500,116901888,A,1,06/17/2021,PHILADELPHIA PA
16200500,116901888,A,1,06/21/2021,PHILADELPHIA PA
16200500,116901888,A,1,06/22/2021,PHILADELPHIA PA
16200500,116901888,A,1,06/25/2021,PHILADELPHIA PA
15952816,16275307,A,1,06/22/2021,PHILADELPHIA PA
15977501,72803844,A,1,06/14/2021,PHILADELPHIA PA
15977501,123433669,A,1,06/09/2021,PHILADELPHIA PA
15977501,123433669,A,1,06/10/2021,PHILADELPHIA PA
15977501,123433669,A,1,06/14/2021,PHILADELPHIA PA
15977501,123433669,A,1,06/18/2021,PHILADELPHIA PA
16260908,16048564,A,1,06/08/2021,PHILADELPHIA PA
16152828,86503221,A,1,06/16/2021,PHILADELPHIA PA
16152828,86503221,A,1,06/18/2021,PHILADELPHIA PA
16152828,16011975,A,1,06/16/2021,PHILADELPHIA PA
16261253,129653996,A,1,06/06/2021,PHILADELPHIA PA
16261253,129653996,A,1,06/13/2021,PHILADELPHIA PA
15849215,52686277,A,1,06/10/2021,PHILADELPHIA PA
15860667,16260312,A,1,06/15/2021,WASHINGTON DC
15837366,119059145,A,1,06/07/2021,WASHINGTON DC
16073793,83059440,A,1,06/15/2021,WASHINGTON DC
16270655,15960657,A,1,06/14/2021,WASHINGTON DC
16270655,15960657,A,1,06/25/2021,WASHINGTON DC
16034244,83949683,A,1,06/03/2021,WASHINGTON DC
16034244,83949683,A,1,06/04/2021,WASHINGTON DC
16034244,83949683,A,1,06/10/2021,WASHINGTON DC
16034244,83949683,A,1,06/15/2021,WASHINGTON DC
16034244,83949683,A,1,06/16/2021,WASHINGTON DC
16034244,83949683,A,1,06/17/2021,WASHINGTON DC
16034244,117170514,A,1,06/02/2021,WASHINGTON DC
16034244,117170514,A,1,06/07/2021,WASHINGTON DC
16034244,117170514,A,1,06/16/2021,WASHINGTON DC
16034244,117170514,A,1,06/29/2021,WASHINGTON DC
15949780,124528849,A,1,06/03/2021,WASHINGTON DC
15949780,124528849,A,1,06/05/2021,WASHINGTON DC
15949780,124528849,A,1,06/12/2021,WASHINGTON DC
15949780,124528849,A,1,06/16/2021,WASHINGTON DC
15949780,124528849,A,1,06/23/2021,WASHINGTON DC
15949780,124528849,A,1,06/24/2021,WASHINGTON DC
15949780,124528849,A,1,06/30/2021,WASHINGTON DC
15928762,1000397797,A,1,06/09/2021,WASHINGTON DC
15928762,1000397797,A,1,06/28/2021,WASHINGTON DC
129028265,124666429,A,1,06/03/2021,WASHINGTON DC
129028265,124666429,A,1,06/04/2021,WASHINGTON DC
129028265,124666429,A,1,06/07/2021,WASHINGTON DC
129028265,124666429,A,1,06/10/2021,WASHINGTON DC
129028265,124666429,A,1,06/15/2021,WASHINGTON DC
129028265,124666429,A,1,06/23/2021,WASHINGTON DC
23900885,79977244,A,1,06/14/2021,WASHINGTON DC
15784048,1003339247,A,1,06/07/2021,WASHINGTON DC
15784048,1002830938,A,1,06/14/2021,WASHINGTON DC
15967994,53100826,A,1,06/24/2021,WASHINGTON DC
15967994,123432860,A,1,06/24/2021,WASHINGTON DC
22085876,127754202,A,1,06/04/2021,WASHINGTON DC
22085876,127754202,A,1,06/17/2021,WASHINGTON DC
20400623,73214607,A,1,06/21/2021,WASHINGTON DC
20400623,73214607,A,1,06/28/2021,WASHINGTON DC
23903457,1002955393,A,1,06/28/2021,WASHINGTON DC
16087032,16276543,A,1,06/01/2021,WASHINGTON DC
16087032,16276543,A,1,06/29/2021,WASHINGTON DC
16087032,128675694,A,1,06/01/2021,WASHINGTON DC
122786873,124850351,A,1,06/03/2021,WASHINGTON DC
122786873,124850351,A,1,06/07/2021,WASHINGTON DC
122786873,124850351,A,1,06/08/2021,WASHINGTON DC
122786873,124850351,A,1,06/11/2021,WASHINGTON DC
122786873,124850351,A,1,06/18/2021,WASHINGTON DC
122786873,124850351,A,1,06/24/2021,WASHINGTON DC
15892564,24082227,A,1,06/18/2021,WASHINGTON DC
15892564,15819592,A,1,06/12/2021,WASHINGTON DC
15892564,15819592,A,1,06/24/2021,WASHINGTON DC
15792372,1000634445,A,1,06/03/2021,WASHINGTON DC
15792372,1000634445,A,1,06/14/2021,WASHINGTON DC
15792372,1000634445,A,1,06/16/2021,WASHINGTON DC
16132772,86504398,A,1,06/03/2021,WASHINGTON DC
16000252,123433489,A,1,06/24/2021,WASHINGTON DC
16000252,123433489,A,1,06/26/2021,WASHINGTON DC
16000252,123433489,A,1,06/27/2021,WASHINGTON DC
23901265,1001073199,A,1,06/01/2021,WASHINGTON DC
23901265,1001073199,A,1,06/28/2021,WASHINGTON DC
129314589,123439746,A,1,06/09/2021,WASHINGTON DC
129314589,123439746,A,1,06/10/2021,WASHINGTON DC
129314589,123439746,A,1,06/16/2021,WASHINGTON DC
16301977,117336906,A,1,06/16/2021,WASHINGTON DC
16301977,117336906,A,1,06/22/2021,WASHINGTON DC
16030350,119886478,A,1,06/07/2021,WASHINGTON DC
16030350,119886478,A,1,06/09/2021,WASHINGTON DC
16030350,119886478,A,1,06/21/2021,WASHINGTON DC
16030350,119886478,A,1,06/22/2021,WASHINGTON DC
16030350,119886478,A,1,06/30/2021,WASHINGTON DC
16269742,122748020,A,1,06/22/2021,WASHINGTON DC
16269742,1001623861,A,1,06/04/2021,WASHINGTON DC
16262482,15100640,A,1,06/01/2021,WASHINGTON DC
16262482,15100640,A,1,06/22/2021,WASHINGTON DC
16170639,52668475,A,1,06/04/2021,WASHINGTON DC
16170639,52668475,A,1,06/10/2021,WASHINGTON DC
16170639,52668475,A,1,06/19/2021,WASHINGTON DC
16170639,52668475,A,1,06/20/2021,WASHINGTON DC
16152828,16153046,A,1,06/01/2021,WASHINGTON DC
16152828,128593857,A,1,06/04/2021,WASHINGTON DC
16152828,128593857,A,1,06/09/2021,WASHINGTON DC
16152828,128593857,A,1,06/10/2021,WASHINGTON DC
16152828,128593857,A,1,06/17/2021,WASHINGTON DC
16152828,128593857,A,1,06/28/2021,WASHINGTON DC
16152828,127340147,A,1,06/04/2021,WASHINGTON DC
16152828,15781579,A,1,06/28/2021,WASHINGTON DC
16152828,15781579,A,1,06/29/2021,WASHINGTON DC
15827527,109199265,A,1,06/03/2021,WASHINGTON DC
15827527,109199265,A,1,06/04/2021,WASHINGTON DC
15827527,109199265,A,1,06/18/2021,WASHINGTON DC
16095537,15121754,A,1,06/01/2021,WASHINGTON DC
16095537,15121754,A,1,06/10/2021,WASHINGTON DC
16095537,15121754,A,1,06/14/2021,WASHINGTON DC
16095537,15121754,A,1,06/16/2021,WASHINGTON DC
16095537,15121754,A,1,06/17/2021,WASHINGTON DC
16095537,15121754,A,1,06/22/2021,WASHINGTON DC
16095537,15121754,A,1,06/23/2021,WASHINGTON DC
16095537,15121754,A,1,06/24/2021,WASHINGTON DC
16095537,79886325,A,1,06/01/2021,WASHINGTON DC
16095537,79886325,A,1,06/15/2021,WASHINGTON DC
16095537,79886325,A,1,06/25/2021,WASHINGTON DC
16261253,53044127,A,1,06/07/2021,WASHINGTON DC
16261253,1000507731,A,1,06/06/2021,WASHINGTON DC
16261253,1000507731,A,1,06/22/2021,WASHINGTON DC
16181304,86272951,A,1,06/03/2021,WASHINGTON DC
16181304,86272951,A,1,06/14/2021,WASHINGTON DC
16181304,86272951,A,1,06/22/2021,WASHINGTON DC
16181304,86272951,A,1,06/27/2021,WASHINGTON DC
16181304,86272951,A,1,06/30/2021,WASHINGTON DC
128961772,124629112,A,1,04/05/2021,CHICAGO IL
128961772,20449857,A,1,04/26/2021,CHICAGO IL
